id,zminuje_youtube,zminuje_tomio,zminuje_okamura,zminuje_ab_handle,zminuje_babis,zminuje_cr,zminuje_ovce_handle,zminuje_spd,zminuje_zeman,zminuje_clovek,zminuje_migrant,zminuje_prezident,zminuje_rok,zminuje_vlada,zminuje_volba,zminuje_cesky,zminuje_dalsi,zminuje_dobry,zminuje_islamsky,zminuje_jiny,zminuje_velky,zminuje_ja,zminuje_on,zminuje_se,sloves,prislovci,zajmen,vet,name,original,source
380716253653905400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,tomio_cz,TRUE,Twitter Web Client
382414816897290240,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,tomio_cz,TRUE,Twitter Web Client
382784141760008200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,3,3,tomio_cz,TRUE,Twitter Web Client
383138503850078200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,tomio_cz,TRUE,Twitter Web Client
383203226029285400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,tomio_cz,TRUE,Twitter Web Client
383899234644160500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tomio_cz,TRUE,Twitter Web Client
384584735965466600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,2,tomio_cz,TRUE,Twitter Web Client
384946601279500300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,1,2,1,tomio_cz,TRUE,Twitter Web Client
385385568026099700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1,tomio_cz,TRUE,Twitter Web Client
385459545369112600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,2,tomio_cz,TRUE,Twitter Web Client
385677794996264960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,tomio_cz,TRUE,Twitter Web Client
386109055359397900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,tomio_cz,TRUE,Twitter Web Client
387168164049481700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,tomio_cz,TRUE,Twitter Web Client
387868733483397100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,tomio_cz,TRUE,Twitter Web Client
387884723369803800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,tomio_cz,TRUE,Twitter Web Client
388222052110323700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,tomio_cz,TRUE,Twitter Web Client
388276924599898100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,tomio_cz,TRUE,Twitter Web Client
388628501646938100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,1,2,tomio_cz,TRUE,Twitter Web Client
390012099658649600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,tomio_cz,TRUE,Twitter Web Client
390573935382630400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,tomio_cz,TRUE,Twitter Web Client
390759455563849700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,tomio_cz,TRUE,Twitter Web Client
390942738113232900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,2,tomio_cz,TRUE,Twitter Web Client
391256077326487550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,tomio_cz,TRUE,Twitter Web Client
392028387654373400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,2,tomio_cz,TRUE,Twitter Web Client
392734326221045760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,tomio_cz,TRUE,Twitter Web Client
469540857222529e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,2,tomio_cz,TRUE,Twitter Web Client
5.1148517505082163e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,tomio_cz,TRUE,Twitter Web Client
570517551760986100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,Tomio_Okamura,TRUE,Twitter Web Client
570539787507146750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,0,3,3,Tomio_Okamura,TRUE,Twitter for BlackBerry®
570691046742605800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,3,Tomio_Okamura,TRUE,Twitter Web Client
570863531479965700,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,Tomio_Okamura,TRUE,Twitter Web Client
570919192175771650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,2,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
570939901161705500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,Tomio_Okamura,TRUE,Twitter Web Client
570997361398452200,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,Tomio_Okamura,FALSE,Twitter for BlackBerry
571050192126001150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,2,Tomio_Okamura,TRUE,Twitter Web Client
571061017792405500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Tomio_Okamura,TRUE,Twitter Web Client
571266777637908500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,Tomio_Okamura,FALSE,Twitter Web Client
571268128728088600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,Tomio_Okamura,TRUE,Twitter Web Client
571271645714915300,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,Tomio_Okamura,TRUE,Twitter Web Client
571626061781450750,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,Tomio_Okamura,TRUE,Twitter Web Client
571626523448508400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,Tomio_Okamura,FALSE,Twitter Web Client
571740342992678900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,Tomio_Okamura,TRUE,Twitter for BlackBerry
572075006383030300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,Tomio_Okamura,FALSE,Twitter for BlackBerry
572137662179647500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tomio_Okamura,TRUE,Twitter Web Client
572289047634284540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,Tomio_Okamura,TRUE,Twitter Web Client
572437820171816960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,Tomio_Okamura,FALSE,Twitter Web Client
572467030466662400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tomio_Okamura,TRUE,Twitter Web Client
572474397434499100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
572500264072187900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,2,Tomio_Okamura,TRUE,Twitter Web Client
5.7275036005137203e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,Tomio_Okamura,TRUE,Twitter Web Client
5.7309061043500237e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,1,1,Tomio_Okamura,TRUE,Twitter Web Client
573095454180827140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,3,Tomio_Okamura,TRUE,Twitter Web Client
573757544071622660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,Tomio_Okamura,TRUE,Twitter Web Client
573827077931139100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,4,Tomio_Okamura,FALSE,Twitter for BlackBerry
573828356967366660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Tomio_Okamura,FALSE,Twitter for BlackBerry
574105508476547100,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
574106561821437950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,3,3,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
574108107846082560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,1,2,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
574109285258493950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
574109780979150850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
574110382161334300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
574111266404442100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
574111841074417660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
574112723820265500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
5.7411469871670477e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
574323410853040100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,Tomio_Okamura,TRUE,Twitter Web Client
574467237429510140,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,Tomio_Okamura,TRUE,Twitter Web Client
574512076250615800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Tomio_Okamura,FALSE,Twitter Web Client
574519198166163460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,1,2,Tomio_Okamura,TRUE,Twitter Web Client
574661713355784200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,Tomio_Okamura,TRUE,Twitter Web Client
574680344181501950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Tomio_Okamura,FALSE,Twitter Web Client
574894686713876500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,Tomio_Okamura,TRUE,Twitter Web Client
574904224129097700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,Tomio_Okamura,TRUE,Twitter Web Client
574905790735192060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Tomio_Okamura,TRUE,Twitter Web Client
574975862044520450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,3,1,Tomio_Okamura,FALSE,Twitter for BlackBerry
575421215285903360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,Tomio_Okamura,TRUE,Twitter Web Client
575611570467827700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Tomio_Okamura,TRUE,Twitter Web Client
575702531231318e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
575976021897404400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,Tomio_Okamura,TRUE,Twitter Web Client
57633859001745e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
576548271218409500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
576650587313406e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
576656428909330400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
576858641892040700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
576864348242579500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
577432230693355500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
577577486286004200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5,1,1,Tomio_Okamura,FALSE,Twitter Web Client
577579897176105e3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,Tomio_Okamura,FALSE,Twitter Web Client
578066022202150900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,4,2,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
578455008993259500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,2,Tomio_Okamura,TRUE,Twitter Web Client
578631099234054100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Tomio_Okamura,TRUE,Twitter Web Client
579745214849544200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,Tomio_Okamura,TRUE,Twitter Web Client
579747946431840300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,1,Tomio_Okamura,TRUE,Twitter Web Client
579757012814307300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,Tomio_Okamura,TRUE,Twitter Web Client
580151964765417500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Tomio_Okamura,FALSE,Twitter Web Client
580259687511298e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Tomio_Okamura,TRUE,Twitter Web Client
580296536459972600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,Tomio_Okamura,FALSE,Twitter Web Client
580332754690244600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,3,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
580333523049033700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,4,Tomio_Okamura,TRUE,Twitter for BlackBerry
580337363936788500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
58049765047629e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1,Tomio_Okamura,TRUE,Twitter Web Client
580693467581562900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Tomio_Okamura,FALSE,Twitter for BlackBerry
580694380161425400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
581395358854615e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,Tomio_Okamura,TRUE,Twitter Web Client
581407022085705700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
581741791063441400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,Tomio_Okamura,FALSE,Twitter Web Client
581741962350444500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,1,Tomio_Okamura,TRUE,Twitter Web Client
581793930188062700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,Tomio_Okamura,TRUE,Twitter Web Client
582124917140955100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
582139062611517400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
5.8216194808047206e+17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,1,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
582494526847238100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
582658097044406300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,2,Tomio_Okamura,TRUE,Twitter Web Client
582826754320003100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,1,Tomio_Okamura,TRUE,Twitter Web Client
582826911149215700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,Tomio_Okamura,TRUE,Twitter Web Client
582852859101876200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tomio_Okamura,FALSE,Twitter for BlackBerry
582853004140875800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
582996600030527500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,3,2,Tomio_Okamura,TRUE,Twitter Web Client
583008206508671e3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,Tomio_Okamura,FALSE,Twitter Web Client
583008917778800600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tomio_Okamura,TRUE,Twitter Web Client
583166668915998700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
583339989179723800,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,3,Tomio_Okamura,FALSE,Twitter for BlackBerry
583600838754574300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Tomio_Okamura,TRUE,Twitter Web Client
583894369377394700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,3,1,Tomio_Okamura,TRUE,Twitter Web Client
584104719225856e3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,3,5,3,Tomio_Okamura,TRUE,Twitter Web Client
585495047782662100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
585495597416849400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
585709804359913500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,Tomio_Okamura,TRUE,Twitter Web Client
585722053585666e3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,2,1,3,Tomio_Okamura,FALSE,Twitter Web Client
585780054287855600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
586274943047966700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Tomio_Okamura,TRUE,Twitter Web Client
586275159700611100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,Tomio_Okamura,TRUE,Twitter Web Client
586621131450351600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
586975095425409e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,1,3,Tomio_Okamura,FALSE,Twitter Web Client
587564119953387500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
588053618571530200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,1,1,Tomio_Okamura,FALSE,Twitter for BlackBerry
588431752940691500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,2,Tomio_Okamura,FALSE,Twitter Web Client
588616341382303700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
588685222578884600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
588685418830422e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
588688229068623900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
589024863177863200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Tomio_Okamura,TRUE,Twitter Web Client
589027240295403500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,Tomio_Okamura,TRUE,Twitter Web Client
5.8903152184098406e+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,Tomio_Okamura,TRUE,Twitter Web Client
589092071044210700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Tomio_Okamura,TRUE,Twitter Web Client
590102430798471200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,2,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
59050316155682e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,Tomio_Okamura,TRUE,Twitter Web Client
590859688851415e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Tomio_Okamura,TRUE,Twitter Web Client
590900791067725800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
592786988689989600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,2,Tomio_Okamura,TRUE,Twitter Web Client
593017370806988800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,Tomio_Okamura,TRUE,Twitter Web Client
593300912178909200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,Tomio_Okamura,TRUE,Twitter Web Client
593532448450879500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,1,Tomio_Okamura,TRUE,Twitter Web Client
593539759751987200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,3,2,Tomio_Okamura,TRUE,Twitter for BlackBerry
593757837718855700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Tomio_Okamura,TRUE,Twitter for BlackBerry
593812330254901200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,3,tomio_cz,TRUE,Twitter Web Client
